Project,ID,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Best Practice Rules,Clone Metric Rules,Code Style Rules,Cohesion Metric Rules,Complexity Metric Rules,Coupling Metric Rules,Design Rules,Documentation Metric Rules,Documentation Rules,Error Prone Rules,Inheritance Metric Rules,Multithreading Rules,Performance Rules,Security Rules,Size Metric Rules,isDefective,
junit4,L8973,ClassRulesTest$CustomCounter$1,org.junit.rules.ClassRulesTest$CustomCounter$1,L8968,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\ClassRulesTest.java,78,36,84,14,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L9001,ClassRulesTest$OrderTestRule$1,org.junit.rules.ClassRulesTest$OrderTestRule$1,L8996,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\ClassRulesTest.java,122,36,128,14,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L9125,DisableOnDebugTest$FailOnExecution$1,org.junit.rules.DisableOnDebugTest$FailOnExecution$1,L9120,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\DisableOnDebugTest.java,40,36,46,14,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,6,7,0,0,0,0,1,0,1,0,1,1,0,1,0,6,7,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L9288,ErrorCollectorTest$CheckCallableThatThrowsAnException$1,org.junit.rules.ErrorCollectorTest$CheckCallableThatThrowsAnException$1,L9284,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\ErrorCollectorTest.java,197,60,201,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,2,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
junit4,L9296,ErrorCollectorTest$CheckTwoCallablesThatThrowExceptions$1,org.junit.rules.ErrorCollectorTest$CheckTwoCallablesThatThrowExceptions$1,L9292,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\ErrorCollectorTest.java,211,60,215,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,2,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
junit4,L9303,ErrorCollectorTest$CheckTwoCallablesThatThrowExceptions$2,org.junit.rules.ErrorCollectorTest$CheckTwoCallablesThatThrowExceptions$2,L9292,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\ErrorCollectorTest.java,216,61,220,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,2,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
junit4,L9311,ErrorCollectorTest$CheckCallableThatThrowsInternalAssumptionViolatedException$1,org.junit.rules.ErrorCollectorTest$CheckCallableThatThrowsInternalAssumptionViolatedException$1,L9307,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\ErrorCollectorTest.java,230,60,234,14,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
junit4,L9319,ErrorCollectorTest$CheckCallableWithFailingAssumption$1,org.junit.rules.ErrorCollectorTest$CheckCallableWithFailingAssumption$1,L9315,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\ErrorCollectorTest.java,244,60,249,14,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,2,0,1,0,6,6,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
junit4,L9327,ErrorCollectorTest$CheckCallableThatDoesNotThrowAnException$1,org.junit.rules.ErrorCollectorTest$CheckCallableThatDoesNotThrowAnException$1,L9323,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\ErrorCollectorTest.java,259,76,263,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
junit4,L9336,ErrorCollectorTest$CheckRunnableThatThrowsExpectedTypeOfException$1,org.junit.rules.ErrorCollectorTest$CheckRunnableThatThrowsExpectedTypeOfException$1,L9331,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\ErrorCollectorTest.java,274,90,278,14,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L9346,ErrorCollectorTest$CheckRunnableThatThrowsUnexpectedTypeOfException$1,org.junit.rules.ErrorCollectorTest$CheckRunnableThatThrowsUnexpectedTypeOfException$1,L9342,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\ErrorCollectorTest.java,288,90,292,14,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
junit4,L9354,ErrorCollectorTest$CheckRunnableThatThrowsNoExceptionAlthoughOneIsExpected$1,org.junit.rules.ErrorCollectorTest$CheckRunnableThatThrowsNoExceptionAlthoughOneIsExpected$1,L9350,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\ErrorCollectorTest.java,302,90,305,14,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,4,4,0,0,0,0,1,0,1,0,1,0,0,1,0,4,4,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
junit4,L9752,MethodRulesTest$TestMethodRule$1,org.junit.rules.MethodRulesTest$TestMethodRule$1,L9746,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\MethodRulesTest.java,28,36,34,14,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L9791,MethodRulesTest$Increment$1,org.junit.rules.MethodRulesTest$Increment$1,L9785,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\MethodRulesTest.java,90,36,96,14,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L9893,MethodRulesTest$CustomTestName$1,org.junit.rules.MethodRulesTest$CustomTestName$1,L9888,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\MethodRulesTest.java,282,36,288,14,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,2,3,0,0,0,0,0,2,0,0,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L10063,RuleMemberValidatorTest$TestWithClassRuleMethodThatReturnsMethodRule$1,org.junit.rules.RuleMemberValidatorTest$TestWithClassRuleMethodThatReturnsMethodRule$1,L10060,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\RuleMemberValidatorTest.java,112,37,117,14,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,5,6,0,0,0,0,1,0,1,0,1,1,0,1,0,5,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L10170,RuleMemberValidatorTest$MethodTestWithMethodRule$1,org.junit.rules.RuleMemberValidatorTest$MethodTestWithMethodRule$1,L10167,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\RuleMemberValidatorTest.java,319,37,324,14,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L10621,TestRuleTest$CustomTestName$1,org.junit.rules.TestRuleTest$CustomTestName$1,L10616,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\TestRuleTest.java,225,36,231,14,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,2,3,0,0,0,0,0,2,0,0,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L10762,TestRuleTest$OrderTestRule$1,org.junit.rules.TestRuleTest$OrderTestRule$1,L10757,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\TestRuleTest.java,485,36,491,14,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L10900,TestWatcherTest$CallbackArguments$Succeeded$1,org.junit.rules.TestWatcherTest$CallbackArguments$Succeeded$1,L10896,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\TestWatcherTest.java,195,63,200,14,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,1,6,6,0,0,0,0,1,0,0,0,13,1,0,1,0,6,6,0,0,0,0,1,0,0,0,13,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L10914,TestWatcherTest$CallbackArguments$Failed$1,org.junit.rules.TestWatcherTest$CallbackArguments$Failed$1,L10909,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\TestWatcherTest.java,219,63,225,14,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,1,7,7,0,0,0,0,1,0,0,0,13,2,0,1,0,7,7,0,0,0,0,1,0,0,0,13,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L10930,TestWatcherTest$CallbackArguments$Skipped$1,org.junit.rules.TestWatcherTest$CallbackArguments$Skipped$1,L10925,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\TestWatcherTest.java,247,63,253,14,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,1,7,7,0,0,0,0,1,0,0,0,13,2,0,1,0,7,7,0,0,0,0,1,0,0,0,13,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L10947,TestWatcherTest$CallbackArguments$DeprecatedSkipped$1,org.junit.rules.TestWatcherTest$CallbackArguments$DeprecatedSkipped$1,L10942,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\TestWatcherTest.java,275,63,282,14,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,1,8,8,0,0,0,0,1,0,0,0,13,2,0,1,0,8,8,0,0,0,0,1,0,0,0,13,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L10962,TestWatcherTest$CallbackArguments$Starting$1,org.junit.rules.TestWatcherTest$CallbackArguments$Starting$1,L10958,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\TestWatcherTest.java,304,63,309,14,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,1,6,6,0,0,0,0,1,0,0,0,13,1,0,1,0,6,6,0,0,0,0,1,0,0,0,13,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L10975,TestWatcherTest$CallbackArguments$Finished$1,org.junit.rules.TestWatcherTest$CallbackArguments$Finished$1,L10971,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\TestWatcherTest.java,327,63,332,14,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,1,6,6,0,0,0,0,1,0,0,0,13,1,0,1,0,6,6,0,0,0,0,1,0,0,0,13,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L9053,ClassRulesTest$CallMethodOnlyOnceRule$Dummy$1,org.junit.rules.ClassRulesTest$CallMethodOnlyOnceRule$Dummy$1,L9048,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\ClassRulesTest.java,226,40,231,18,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L9917,MethodRulesTest$HasMethodReturningMethodRule$1$1,org.junit.rules.MethodRulesTest$HasMethodReturningMethodRule$1$1,L9911,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\MethodRulesTest.java,310,40,317,18,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,7,8,0,0,0,0,1,0,1,0,1,2,0,1,0,7,8,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L9947,MethodRulesTest$CallsMethodReturningRuleOnlyOnce$Dummy$1,org.junit.rules.MethodRulesTest$CallsMethodReturningRuleOnlyOnce$Dummy$1,L9941,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\MethodRulesTest.java,385,40,391,18,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,6,7,0,0,0,0,1,0,1,0,1,1,0,1,0,6,7,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L10517,TestRuleTest$ExampleTest$1$1,org.junit.rules.TestRuleTest$ExampleTest$1$1,L10512,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\TestRuleTest.java,35,40,41,18,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L10561,TestRuleTest$MultipleRuleTest$Increment$1,org.junit.rules.TestRuleTest$MultipleRuleTest$Increment$1,L10556,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\TestRuleTest.java,105,40,111,18,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L10644,TestRuleTest$MethodExampleTest$1$1,org.junit.rules.TestRuleTest$MethodExampleTest$1$1,L10639,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\TestRuleTest.java,253,40,259,18,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L10689,TestRuleTest$MethodMultipleRuleTest$Increment$1,org.junit.rules.TestRuleTest$MethodMultipleRuleTest$Increment$1,L10684,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\TestRuleTest.java,330,40,336,18,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L10786,TestRuleTest$CallMethodOnlyOnceRule$Dummy$1,org.junit.rules.TestRuleTest$CallMethodOnlyOnceRule$Dummy$1,L10781,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\test\java\org\junit\rules\TestRuleTest.java,522,40,527,18,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L11514,Filter$2,org.junit.runner.manipulation.Filter$2,L11509,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\main\java\org\junit\runner\manipulation\Filter.java,48,29,68,10,0,0,0,0,0,0,0,0,2,2,2,5,2,0,0,4,6,0,0.0526316,1,0,0,3,0.0526316,1,1,1,0,0,1,18,21,1,0,0,0,2,0,2,0,5,7,1,5,0,18,21,1,0,0,0,2,0,2,0,5,7,1,5,0,0,0,10,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,2,0
junit4,L11530,Filter$3,org.junit.runner.manipulation.Filter$3,L11524,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\main\java\org\junit\runner\manipulation\Filter.java,109,29,120,10,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,2,4,0,0,0,0,0,3,0,0,1,1,0,0,1,11,12,1,0,0,0,2,0,2,0,5,2,1,5,0,11,12,1,0,0,0,2,0,2,0,5,2,1,5,0,0,0,10,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,2,0
junit4,L11585,Ordering$1,org.junit.runner.manipulation.Ordering$1,L11580,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\main\java\org\junit\runner\manipulation\Ordering.java,32,31,44,10,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,1,12,13,1,1,0,0,2,0,0,0,8,4,0,4,0,12,13,1,1,0,0,2,0,0,0,8,4,0,4,0,0,0,8,0,1,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0
junit4,L11772,RunNotifier$1,org.junit.runner.notification.RunNotifier$1,L11454,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\main\java\org\junit\runner\notification\RunNotifier.java,88,28,93,10,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,1,6,6,1,0,0,0,1,0,0,0,4,1,0,0,0,6,6,1,0,0,0,1,0,0,0,4,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L11781,RunNotifier$2,org.junit.runner.notification.RunNotifier$2,L11456,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\main\java\org\junit\runner\notification\RunNotifier.java,100,28,105,10,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,1,6,6,1,0,0,0,1,0,0,0,4,1,0,0,0,6,6,1,0,0,0,1,0,0,0,4,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L11789,RunNotifier$3,org.junit.runner.notification.RunNotifier$3,L6885,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\main\java\org\junit\runner\notification\RunNotifier.java,118,28,123,10,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,1,6,6,1,0,0,0,1,0,0,0,4,1,0,0,0,6,6,1,0,0,0,1,0,0,0,4,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L11797,RunNotifier$4,org.junit.runner.notification.RunNotifier$4,L6889,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\main\java\org\junit\runner\notification\RunNotifier.java,135,28,140,10,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,1,6,6,1,0,0,0,1,0,0,0,4,1,0,0,0,6,6,1,0,0,0,1,0,0,0,4,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L11811,RunNotifier$5,org.junit.runner.notification.RunNotifier$5,L6525,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\main\java\org\junit\runner\notification\RunNotifier.java,153,28,158,10,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,1,6,6,1,0,0,0,1,0,0,0,4,1,0,0,0,6,6,1,0,0,0,1,0,0,0,4,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
junit4,L11821,RunNotifier$6,org.junit.runner.notification.RunNotifier$6,L11762,L103,C:\Users\domco\Desktop\DP\raw_data\junit4\versions\1b683f4ec07bcfa40149f086d32240f805487e66\src\main\java\org\junit\runner\notification\RunNotifier.java,173,41,180,14,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,1,8,8,1,0,0,0,1,0,0,0,4,2,0,0,0,8,8,1,0,0,0,1,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
